ref_session,target_session,feature,classifier,da,strategy,accuracy,subject,dataset,n_sessions,dist_mmd,dist_energy,dist_wasserstein,dist_mahalanobis,dist_euclidean,baseline_acc,acc_centered,uid,drift_z_mmd,drift_z_energy,drift_z_wasserstein,drift_z_mahalanobis,drift_z_euclidean,drift_z
0,1,logvar,svm_radial,coral,train_once_da,0.5,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5304347826086957,-0.0304347826086957,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_radial,tca,train_once_da,0.5,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5304347826086957,-0.0304347826086957,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_radial,gfk,train_once_da,0.5,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5304347826086957,-0.0304347826086957,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_radial,rd,train_once_da,0.5,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5304347826086957,-0.0304347826086957,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_radial,art,train_once_da,0.5,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5304347826086957,-0.0304347826086957,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_radial,ot,train_once_da,0.5,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5304347826086957,-0.0304347826086957,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_radial,mida,train_once_da,0.5,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5304347826086957,-0.0304347826086957,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,svm_radial,m3d,train_once_da,0.5,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5304347826086957,-0.0304347826086957,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
1,1,logvar,svm_radial,none,retrain,0.7,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.5304347826086957,0.16956521739130426,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,TS,lda,none,train_once,0.57,1,zhou2016,3,0.4484517204718955,9.854934966028642,178.60870722386207,10.820815278379303,198.94848059417254,0.739855072463768,-0.16985507246376808,zhou2016_1,1.83176621864106,0.8541673229648051,0.20432964048678193,-0.2281566159000277,-0.2237539840739069,1.83176621864106
0,1,TS,lda,sa,train_once_da,0.67,1,zhou2016,3,0.4484517204718955,9.854934966028642,178.60870722386207,10.820815278379303,198.94848059417254,0.739855072463768,-0.06985507246376799,zhou2016_1,1.83176621864106,0.8541673229648051,0.20432964048678193,-0.2281566159000277,-0.2237539840739069,1.83176621864106
0,1,TS,lda,pt,train_once_da,0.68,1,zhou2016,3,0.4484517204718955,9.854934966028642,178.60870722386207,10.820815278379303,198.94848059417254,0.739855072463768,-0.05985507246376798,zhou2016_1,1.83176621864106,0.8541673229648051,0.20432964048678193,-0.2281566159000277,-0.2237539840739069,1.83176621864106
0,1,TS,lda,coral,train_once_da,0.47,1,zhou2016,3,0.4484517204718955,9.854934966028642,178.60870722386207,10.820815278379303,198.94848059417254,0.739855072463768,-0.26985507246376805,zhou2016_1,1.83176621864106,0.8541673229648051,0.20432964048678193,-0.2281566159000277,-0.2237539840739069,1.83176621864106
0,1,TS,lda,tca,train_once_da,0.47,1,zhou2016,3,0.4484517204718955,9.854934966028642,178.60870722386207,10.820815278379303,198.94848059417254,0.739855072463768,-0.26985507246376805,zhou2016_1,1.83176621864106,0.8541673229648051,0.20432964048678193,-0.2281566159000277,-0.2237539840739069,1.83176621864106
0,1,TS,lda,gfk,train_once_da,0.57,1,zhou2016,3,0.4484517204718955,9.854934966028642,178.60870722386207,10.820815278379303,198.94848059417254,0.739855072463768,-0.16985507246376808,zhou2016_1,1.83176621864106,0.8541673229648051,0.20432964048678193,-0.2281566159000277,-0.2237539840739069,1.83176621864106
0,1,TS,lda,rd,train_once_da,0.43,1,zhou2016,3,0.4484517204718955,9.854934966028642,178.60870722386207,10.820815278379303,198.94848059417254,0.739855072463768,-0.30985507246376803,zhou2016_1,1.83176621864106,0.8541673229648051,0.20432964048678193,-0.2281566159000277,-0.2237539840739069,1.83176621864106
0,1,TS,lda,art,train_once_da,0.68,1,zhou2016,3,0.4484517204718955,9.854934966028642,178.60870722386207,10.820815278379303,198.94848059417254,0.739855072463768,-0.05985507246376798,zhou2016_1,1.83176621864106,0.8541673229648051,0.20432964048678193,-0.2281566159000277,-0.2237539840739069,1.83176621864106
0,1,TS,lda,ot,train_once_da,0.5,1,zhou2016,3,0.4484517204718955,9.854934966028642,178.60870722386207,10.820815278379303,198.94848059417254,0.739855072463768,-0.23985507246376803,zhou2016_1,1.83176621864106,0.8541673229648051,0.20432964048678193,-0.2281566159000277,-0.2237539840739069,1.83176621864106
0,1,TS,lda,mida,train_once_da,0.53,1,zhou2016,3,0.4484517204718955,9.854934966028642,178.60870722386207,10.820815278379303,198.94848059417254,0.739855072463768,-0.209855072463768,zhou2016_1,1.83176621864106,0.8541673229648051,0.20432964048678193,-0.2281566159000277,-0.2237539840739069,1.83176621864106
